transaction_id,export_value,weight,logistics_cost_rate,tax_rate,region_code
2855,156372.0044748522,8529.872315762408,0.14848966101405636,0.05,1
2856,82851.13270411926,6487.612459444532,0.01294504647957445,0.0,3
2857,121228.93465457273,8305.0607770701,0.040664975311371775,0.2,1
2858,176801.26826800877,8582.211019207673,0.058467203473547905,0.2,3
2859,199637.23586928766,8111.220403867661,0.10950090205932564,0.13,2
2860,8966.512779127283,6774.353635604333,0.038489638959116036,0.05,2
2861,67749.46375704193,5432.19378876719,0.10714458151105366,0.13,2
2862,78225.56087936596,8142.201505819334,0.06075609862493333,0.05,2
2863,140418.74440822058,9137.653495803983,0.09409253403300187,0.2,3
2864,170667.27136634616,9704.3977968316,0.10732831417873795,0.0,1
2865,9489.406789575842,345.0601271427714,0.02720228757157113,0.13,2
2866,192643.46009140328,9006.1916090806,0.05739568273142846,0.08,0
2867,96607.36875651788,395.61968939529754,0.04857100989039413,0.2,2
2868,81892.75959988886,8697.060646075304,0.08842446842100465,0.05,1
2869,101987.82476641603,5846.05570465647,0.13855391788838015,0.13,0
2870,44795.525699883336,3883.2675085222113,0.09138440878846094,0.13,0
2871,195005.32525866668,1059.3081724055146,0.07853692751541186,0.08,1
2872,63865.24289369915,4928.328556259551,0.13061078882064933,0.13,0
2873,70278.71601421043,7105.160405115689,0.033482948181685186,0.05,1
2874,115390.46474459193,3358.0013805002704,0.11706325421404434,0.0,1
2875,49287.00019062391,431.3296800134329,0.08328414840266953,0.0,3
2876,169776.95408746673,5416.012549310125,0.07170557237886402,0.05,2
2877,59492.31557890532,696.1334986798894,0.0991868393928647,0.08,0
2878,58889.19960245658,8250.364940426985,0.11835841415053483,0.08,0
2879,166061.3893912386,8745.079483752936,0.08728196870058048,0.05,0
2880,16471.967230693248,9149.888279342844,0.1328545006481993,0.13,2
2881,66641.60101357737,1312.9324195062106,0.058843502892837025,0.08,1
2882,50625.18567339258,130.95904766649232,0.06990403855019285,0.05,0
2883,75971.78486349709,4976.942575711649,0.11731270741864204,0.2,1
2884,167583.42491806776,6748.9642534087625,0.02476887454960299,0.0,3
2885,25152.06233489478,843.9522778453588,0.05538391820363022,0.13,2
2886,149694.6693087373,4012.5638416484567,0.13709087986999138,0.0,1
2887,182690.23542323438,2133.647728862765,0.07043890616192652,0.13,0
2888,140351.20186727133,6360.8821909079525,0.06695651085206446,0.0,2
2889,115671.43992262619,2373.456551611075,0.07088501431613929,0.05,0
2890,29835.86819698708,8156.315252178572,0.11428735388652778,0.2,2
2891,28692.673669681102,6372.881002360479,0.06229342049302746,0.05,3
2892,50796.27907218726,7689.335664163506,0.14092375433083376,0.05,2
2893,13051.500800256577,4682.09123467761,0.0431920296536449,0.08,1
2894,68665.89484412275,6816.972212077601,0.06518040932429837,0.0,0
2895,158527.0353483145,1709.2170403550442,0.10325887104943159,0.05,1
2896,70969.40113591777,595.2604603815072,0.02172898518344645,0.13,1
2897,139490.62078496616,3770.2291027812716,0.04801976394155896,0.08,3
2898,184650.35317366855,2186.526261389147,0.0180853125552579,0.2,0
2899,15115.023291224492,6419.644665340106,0.07523960079610001,0.0,2
2900,51065.35009027235,5031.991217681963,0.13763493344534178,0.05,1
2901,193525.16703085098,4694.810011030689,0.07189294884633941,0.2,0
2902,91242.14010247147,3956.921996042341,0.1460229336930201,0.0,1
2903,121332.24025944834,744.5943077088248,0.014578460813851113,0.05,2
2904,105362.27549701273,3163.6218231016464,0.020853636024518993,0.08,0
2905,23934.708198024204,7415.663390873892,0.08992156157926666,0.05,0
2906,49253.52697139938,8249.083967857954,0.1053074040838123,0.2,3
2907,51294.290089921655,3645.916728445039,0.09780232593461367,0.13,1
2908,35432.98398602259,4603.251976214353,0.055666859081260754,0.08,2
2909,144980.5903248202,7252.056894405816,0.06517681750896294,0.2,3
2910,159613.78792940517,2877.353069510435,0.07185169504899226,0.0,1
2911,160255.67752346705,1274.4029561420978,0.1497429763647161,0.0,2
2912,117590.06514195084,9718.262071266883,0.06823261185259318,0.2,0
2913,176380.8871466043,7027.173504079051,0.14263073078070607,0.05,0
2914,151646.46553462272,1311.4809296410783,0.056452994310922135,0.0,2
2915,199319.06348290143,1551.4148066147688,0.07203083928502728,0.08,2
2916,38933.903578239246,9190.362303260159,0.026948876295324678,0.13,3
2917,80140.41141629055,9380.12115312383,0.025039329959999863,0.2,0
2918,129304.72894564737,354.5585087229515,0.14469665334545428,0.13,2
2919,50188.856787787554,9133.857745040945,0.0852132398332914,0.08,2
2920,17455.180368547866,6026.557193921281,0.06094451693209453,0.2,0
2921,92275.03337061004,3035.419988797785,0.08154249504008479,0.0,1
2922,32434.743887052045,6056.64801413773,0.052029209592786375,0.2,0
2923,31082.538514675747,7706.032771941209,0.010232306535751379,0.08,3
2924,75548.2490606141,3558.5161851087496,0.05490148410271521,0.08,2
2925,87283.73069872765,6367.065442685171,0.14979561901225602,0.13,2
2926,54085.41220424125,9938.923287195335,0.11212536744516524,0.08,2
2927,169625.1984181102,9064.400428413892,0.11721022086847797,0.13,1
2928,58197.71732623391,8305.563786532846,0.042972045550659324,0.2,3
2929,58774.82962898668,3729.3697746618445,0.12341091771362805,0.08,1
2930,161249.44432354634,1566.7595278457954,0.1342539042396478,0.13,3
2931,173069.63421208845,6476.5298630115385,0.055118269463790934,0.08,3
2932,83999.4798380127,1343.6867999573162,0.03903854824764081,0.0,0
2933,50828.095053081284,3527.125832502466,0.05576901036742918,0.05,2
2934,183665.37017720522,4438.252485575294,0.09847944044486626,0.13,0
2935,72963.66422611642,7153.75516153473,0.01476954165588118,0.08,0
2936,22790.519114123,626.0914894724339,0.04126792214085225,0.2,1
2937,163484.69356504627,2945.174229232985,0.06225694689117949,0.13,3
2938,86900.80983441732,167.09470256116754,0.03275887967417089,0.05,3
2939,92020.15671412654,1692.7271993309375,0.0411283991681989,0.13,2
2940,170540.56266161567,3231.7205873724533,0.08410243033269417,0.05,0
2941,33257.08743709148,4851.240156358694,0.01686080554701193,0.05,2
2942,189459.16632049886,6194.458874095594,0.07169039318640837,0.05,0
2943,169562.80684750673,7392.941233022536,0.06558779208842674,0.08,0
2944,145386.94482030856,6708.295425732198,0.025801582197886683,0.08,2
2945,62688.98335829881,3363.671487643068,0.07618604376263839,0.2,0
2946,189828.86874724342,4053.9624643016828,0.02696127488303328,0.13,1
2947,123029.74847919888,6598.434840880007,0.11858163542171739,0.2,1
2948,163058.66691985357,9285.456229716186,0.08621211113250922,0.05,1
2949,169780.12150012812,8214.901613371758,0.12840465783596589,0.13,1
2950,179263.07526194924,6162.234376089667,0.03536054305622737,0.13,1
2951,156329.4896848413,8154.536654447619,0.07468776965756567,0.0,2
2952,35194.56273004987,2037.857084398146,0.14267951135413626,0.2,1
2953,184570.86392170348,2715.127647716755,0.016516170983580145,0.0,2
2954,102047.1012416639,5957.1822269818695,0.02854166269563354,0.13,1
2955,81892.50394024827,3769.1135900806635,0.13113576592222834,0.08,2
2956,32895.8497165968,2417.8688420834046,0.0758259177101664,0.13,3
2957,28017.315528164872,7796.308308724092,0.02013408368444533,0.2,2
2958,63338.954032340895,2314.1552087157606,0.045386006156896724,0.13,1
2959,191062.15491466795,8179.911329005622,0.05661720757077975,0.05,3
2960,88216.77857330903,5722.665109902942,0.06074101621676403,0.08,3
2961,96448.42260012365,6077.748399233415,0.011358392984693919,0.2,0
2962,17066.799891576415,1381.890574339639,0.04448415131214109,0.05,0
2963,39601.31627857675,7271.8125734292125,0.01871929087052233,0.08,2
2964,86461.95237389221,6365.041373493322,0.12352968787877208,0.0,1
2965,167943.81631339385,5595.481475497044,0.04865810454714604,0.2,3
2966,181185.45467668996,2431.916531185851,0.06922038423850346,0.0,2
2967,10512.665986527429,8439.448817614575,0.09127522242317493,0.0,2
2968,187731.8553560983,3679.6586133374853,0.1370990329567531,0.05,1
2969,178396.14612880078,8985.349116383028,0.0627634814051313,0.08,2
2970,68480.06919046896,1709.6675019870993,0.08960585683554695,0.2,1
2971,50610.61295032095,887.8167485095548,0.1239385002048769,0.08,2
2972,30038.076277931603,7915.174712324745,0.04292217266994915,0.13,1
2973,74418.20153542711,9940.62903626301,0.1261669780525095,0.13,0
2974,174471.20747524966,9429.675036207404,0.078130223166833,0.13,1
2975,42234.34591710441,3104.5303016704984,0.035109922465480295,0.08,1
2976,98288.16452225369,6435.816117002798,0.09684395031032443,0.08,2
2977,174586.84007119597,2836.1500097452854,0.14961097297768614,0.0,1
2978,71060.53377456317,3342.41232096756,0.06678485626881207,0.05,1
2979,194749.74390929542,6116.393194070919,0.03470695904918404,0.2,1
2980,32728.218412491275,8683.683923228931,0.0919342918347835,0.13,1
2981,177305.20267679374,2521.46886427095,0.11992119514322806,0.0,3
2982,86272.99508341667,9418.581518647723,0.050476578881294754,0.2,1
2983,86635.66510653008,4420.627121833405,0.026069667537043623,0.08,0
2984,145779.40515390853,3025.127181640363,0.08222171494316265,0.0,0
2985,132214.60738213523,1629.5063116028011,0.12131700615552107,0.08,1
2986,171743.34541879548,7591.989471289879,0.0650187683531357,0.13,1
2987,62747.23981970035,6810.631273566694,0.12909880967544837,0.2,2
2988,17025.43106791417,4083.5305622676383,0.031573549224698384,0.13,2
2989,92608.21852913241,9436.342790130544,0.14874612154686204,0.0,2
2990,65044.58170255761,291.7890359265008,0.08526919182489621,0.08,2
2991,138922.6435129825,9974.526962154234,0.14199239563621963,0.2,2
2992,64126.11448876018,8019.607343618323,0.1272644804983352,0.0,3
2993,135320.0681001256,5621.358862869681,0.02892609405998752,0.13,2
2994,43170.12040245988,3724.5215632992436,0.11237917815494454,0.13,0
2995,198576.87810318355,9826.025028181393,0.011056099610928929,0.08,3
2996,34610.33894425653,3067.946387475124,0.10814005083331768,0.0,1
2997,92752.1877804903,2598.601849160122,0.0757360489402182,0.08,0
2998,174284.535712513,1200.3720868102012,0.044749440178602724,0.13,3
2999,94565.96870643522,3996.368850511158,0.08246256896606775,0.08,1
3000,14697.508646772068,8154.955775953672,0.09851344280233115,0.0,2
3001,75899.09643091132,9009.13262873767,0.013373395085945308,0.2,3
3002,90666.57042360304,812.702707850679,0.11088632150253516,0.08,2
3003,175885.2243435225,8484.24956033673,0.060948920046906205,0.05,3
3004,101060.21742468489,8544.911153614226,0.0924051300449869,0.05,1
3005,162637.4203522465,2111.5305326232683,0.12957054057991726,0.2,1
3006,36716.88275082392,5733.430120406162,0.0976137152395511,0.2,1
3007,9114.11865116356,9496.402608672237,0.09555168958921294,0.2,3
3008,159293.58910531286,4713.101243693124,0.05216077194342359,0.0,0
3009,175667.35773580443,1299.4493459154078,0.14272767624842456,0.2,3
3010,38644.92771135653,2747.8575781017007,0.1395977444979564,0.2,2
3011,179101.6469960523,4972.604528027917,0.02324428699554531,0.13,0
3012,85898.55564680719,4922.793357690751,0.0636234235306508,0.05,0
3013,101134.53522205622,2326.8828644959544,0.0833880608885929,0.08,3
3014,16918.724670448755,3126.748210038037,0.07770480133397949,0.2,1
3015,96133.76064275601,160.88224516802524,0.03794596071248993,0.2,2
3016,81805.77174157817,5121.688204805568,0.11576953887220869,0.13,3
3017,43983.28908536001,4806.513884484826,0.08493260406432913,0.2,3
3018,123123.04793652508,8016.71160687318,0.11141011297589444,0.05,0
3019,137987.82454889614,5036.799456486934,0.05277981944364585,0.13,1
3020,166085.15364153922,2082.8703260519715,0.04511349601210847,0.13,1
3021,82606.85541519102,8165.50286688782,0.030186243143648553,0.2,1
3022,134636.01557758223,7083.952974808003,0.09306805488932676,0.13,1
3023,57215.2392165017,2392.229352596293,0.07767665452644795,0.05,1
3024,88358.23958588706,3919.688370349578,0.0671243102215927,0.0,2
3025,8423.486987830831,8408.448218635547,0.0706063994301505,0.08,1
3026,64940.054501778926,8705.889634946258,0.13431810251056797,0.05,3
3027,115644.11959815142,398.5888578272469,0.09560044858327509,0.08,0
3028,174437.1685187915,7670.2983284779,0.13007511777082714,0.2,0
3029,8430.02205597018,2935.934221700875,0.1443676429604832,0.08,1
3030,188140.91632453183,7575.464904587318,0.06152103828085775,0.0,3
3031,98133.69390365604,1871.4778782065546,0.13382816525030047,0.2,3
3032,137918.67933810918,3413.023086178365,0.1276632519045804,0.08,1
3033,136826.11487590102,159.19169522078013,0.09957534814924938,0.05,3
3034,97123.39552039058,8422.739073316037,0.0757076941036871,0.2,3
3035,75060.04911858731,4035.599452548332,0.10596586760706893,0.2,2
3036,84087.83467097294,5104.8462755588625,0.06123435321617077,0.05,2
3037,185564.25175115923,4899.640683092825,0.1443620755283826,0.08,2
3038,127426.0882398328,1233.3523437621816,0.11304395484760431,0.08,0
3039,179036.77337405575,3095.168367776672,0.14483551731942046,0.2,0
3040,155229.7221785318,9843.852352411359,0.019717139257627567,0.05,1
3041,160265.12427337942,5442.83018821648,0.08278756483527637,0.0,1
3042,70604.82830521962,7069.585633452191,0.04961562103494995,0.05,2
3043,72912.4485702351,398.9153850090305,0.0764304730869495,0.08,0
3044,152323.6237788003,6212.314971918577,0.04059197092298819,0.05,3
3045,78932.60742730477,5671.464578455102,0.08603924208117186,0.2,2
3046,182471.3836946643,5247.079345807298,0.14459649450922235,0.08,2
3047,185238.46588033368,8567.38566269922,0.055572242378321215,0.05,3
3048,70796.37236904024,1444.659021512065,0.1264107348465516,0.2,0
3049,192896.63091837458,8605.084099233696,0.011953689362351687,0.0,2
3050,189147.9787408066,8383.435825947457,0.02022005171872107,0.05,3
3051,61944.940664196925,8007.842292934359,0.13363595566864564,0.05,3
3052,168122.8090780363,8158.865144311867,0.04242291030181705,0.05,2
3053,109736.85446276556,5365.930385003244,0.11126781077066422,0.05,2
3054,67358.41067203911,2376.980707641501,0.027493286845219317,0.2,0
3055,160260.94281243478,8013.770239648002,0.05230651239670956,0.13,3
3056,55845.35578259847,7925.603530714202,0.11489799273959385,0.2,2
3057,90133.68015720499,6219.671230427664,0.13669304750069355,0.05,3
3058,6441.358137357783,8658.110826500639,0.0629841722450279,0.05,0
3059,86907.05061460953,6982.0604732560705,0.12220723573731454,0.05,0
3060,184033.97844784422,7458.021664659157,0.05923485397583947,0.05,0
3061,77212.16280337678,9005.698703482713,0.07758672288630417,0.05,0
3062,172002.12974186437,8557.552500045813,0.105516429167488,0.05,2
3063,31065.18520594828,2280.5280281848886,0.10230789763066221,0.2,3
3064,64773.21722406576,8664.257235901407,0.14064694901957178,0.13,2
3065,85555.90117484404,5389.840717066649,0.07412444132349778,0.05,1
3066,176036.37840945928,9121.749190001112,0.10992017710326553,0.08,0
3067,183138.5220190072,1055.950320668032,0.14187449957244233,0.0,0
3068,91344.98249776808,5672.735694311982,0.10209181812162564,0.05,0
3069,8734.228557288103,6140.201039666964,0.03828199480301115,0.05,3
3070,126378.29660962151,4695.665701199231,0.029155926695779544,0.05,2
3071,89995.6477063317,7714.012479171131,0.014489684816754247,0.0,0
3072,134688.90855263578,9274.69382729439,0.1400334804399553,0.13,1
3073,178312.53967790847,2968.949744666526,0.05790594736028246,0.2,3
3074,48766.906853557746,5859.443746514889,0.09020358322147579,0.13,1
3075,23032.437294768544,4748.541941130751,0.01367983010971241,0.2,0
3076,158788.34683329036,7983.441894178258,0.135445552084084,0.05,1
3077,30406.31493827089,4824.184862549727,0.13888734044280698,0.05,1
3078,168802.022078906,4784.908077709679,0.14639645288508757,0.0,1
3079,24214.89425943934,9557.448276591898,0.09544543298208567,0.0,2
3080,146548.1662793945,9128.31411281752,0.13259764628418041,0.0,0
3081,58949.116616393745,4467.083527151669,0.04869462709757571,0.13,0
3082,174633.51501626504,6492.998404010954,0.07938648959409676,0.05,3
3083,27929.23805813259,1636.4233472884773,0.13855985405546256,0.2,0
3084,190881.9645129317,6045.151246591236,0.12102621377068373,0.0,1
3085,27196.30940767885,6490.026166492157,0.1154444188409791,0.13,2
3086,102737.91619210324,4736.328470293834,0.09247834313478176,0.08,3
3087,183387.0492780381,442.92775536433487,0.1064647486122821,0.05,0
3088,10158.345776212174,8484.226334551395,0.06599990825270262,0.0,3
3089,69055.49145163261,9813.427989100637,0.030427472462847528,0.13,0
3090,169125.9650033901,5093.696132677584,0.05662201767263811,0.08,0
3091,143650.81324758765,6801.601575428786,0.05683641998027347,0.05,3
3092,163268.6939171846,2544.5511183739377,0.051598221528940766,0.13,2
3093,183089.3154150684,1025.8341710338175,0.08480048799231625,0.08,1
3094,52699.38884974357,7418.896592320394,0.0645765323919429,0.05,2
3095,165219.53747099682,5266.937356468947,0.07454449214414914,0.0,3
3096,122303.56055708679,375.81826263419475,0.08518445931890474,0.05,0
3097,137044.47668558452,2526.934628647951,0.05189271583477253,0.05,2
3098,114736.39768729129,1837.8396663173207,0.016310452593072025,0.05,3
3099,42167.53929701711,3930.8785836413804,0.10694419635571706,0.0,0
3100,89351.93003594033,8361.509531986672,0.04940801294422072,0.13,3
3101,5752.044395506285,6925.570140739396,0.14180974833897733,0.2,1
3102,62971.1802136737,9440.826655566096,0.13444421852771785,0.13,0
3103,63374.90123448637,5020.337463143283,0.07331232189535006,0.0,2
3104,7493.165352408939,1864.8653473372397,0.04566056454902176,0.0,2
3105,172760.45707031174,3577.241612649234,0.016365400886570212,0.08,1
3106,6369.781083892569,9319.876189793576,0.1459757352538316,0.0,3
3107,179156.07099383595,6223.505538472951,0.06136379284040159,0.2,0
3108,160101.3879087721,6493.5002744464255,0.14251712626088686,0.08,3
3109,90401.71950406335,1678.3898456812685,0.0879382600757437,0.08,1
3110,26847.67756317388,8697.51088050501,0.058044122666312155,0.13,2
3111,80343.56688266652,7722.417554374108,0.048862918787010136,0.2,2
3112,135522.5917104825,3784.1609918569993,0.048088949988642715,0.08,2
3113,30775.209268759718,3074.449491470219,0.05168283805901297,0.05,0
3114,20822.222115269356,7262.227664866207,0.034027909027095744,0.08,0
3115,194240.71351518892,9926.593407068152,0.09627101283324638,0.2,3
3116,87742.37453208049,2720.196724003134,0.08654032624628713,0.08,3
3117,46975.643057718386,3290.428997799303,0.06490622818408488,0.13,2
3118,136915.15033776461,9094.075423715456,0.0356893710844778,0.0,0
3119,84689.11451671715,9995.407089221395,0.14399402493269883,0.13,1
3120,106223.50842597826,8686.5756293044,0.020180612607024417,0.2,0
3121,172635.267468758,7946.169093517099,0.10875110659298111,0.05,1
3122,158772.58815711952,5379.591338153494,0.03931154456228114,0.08,1
3123,12667.786364108155,3408.223665163756,0.03440347484954454,0.08,1
3124,155602.12534382587,6377.335128450281,0.12720009047978825,0.13,3
3125,16653.842295663053,5538.188937153672,0.01927869077421213,0.0,3
3126,19473.733988589855,8822.528908781642,0.05224805819247837,0.08,1
3127,169634.2946722302,2545.3621556283465,0.046286121770416834,0.2,0
3128,181932.41816671143,6566.78806941477,0.047612493094732554,0.05,3
3129,172075.71205178075,1135.4515012077316,0.03270408759392961,0.05,3
3130,48627.887680298045,4033.4143938703082,0.0854778234258736,0.2,1
3131,143367.37560624705,6725.343506351879,0.0651549835437181,0.08,1
3132,31813.07747543273,3010.616583106976,0.09341640943265031,0.05,2
3133,196522.04024087408,6755.925429041668,0.05974384051609727,0.0,0
3134,65893.59029968802,2278.011429689124,0.12864960712393464,0.08,0
3135,65669.04329545138,3624.0334021844756,0.09641297637906177,0.0,3
3136,24635.921339867175,4148.277500575596,0.11086454404518138,0.08,3
3137,42241.96792771143,743.3755819113613,0.05729573865239503,0.05,0
3138,180157.49124379596,8343.809087784719,0.06058403504247814,0.05,2
3139,9495.216991716312,5833.429180569503,0.041659350010138804,0.2,3
3140,8592.7105520472,1986.3883172774729,0.10179489904338977,0.0,2
3141,199525.58623594014,534.0365885918243,0.08116785706428736,0.2,3
3142,85657.72921295605,6282.918518489137,0.13021781166055307,0.2,1
3143,162268.1491818627,465.99810104571844,0.041838706036682945,0.13,1
3144,67352.5281587026,2663.3787913087885,0.09754893724859734,0.13,3
3145,192191.8874064657,856.7093549749666,0.12627773402775286,0.2,3
3146,119464.01618622731,6793.419532450262,0.016860907795863217,0.05,2
3147,99364.3502481125,6781.328410392517,0.10707388207805868,0.2,0
3148,61570.345057871455,9706.930778335754,0.13121074095412144,0.05,1
3149,172526.77584635536,6021.059304180669,0.10460492318835264,0.13,2
3150,175383.54921462323,7507.902945727239,0.02268483058860505,0.2,2
3151,144573.03702151403,4451.207780706247,0.02627322698709711,0.13,2
3152,95379.71319270892,7683.298646597525,0.12481033823737131,0.05,2
3153,134847.80614909175,7265.186689429428,0.08781162952939343,0.0,2
3154,32581.444273635316,6504.604059059964,0.051816690055564996,0.2,2
3155,90153.13657027575,3015.082702772445,0.05948756837185614,0.08,0
3156,172779.83708507178,5817.9110392856555,0.026326214826090148,0.05,3
3157,108084.24432359094,7031.6928476833,0.09045374417691121,0.2,1
3158,65490.67455617043,9318.650033953623,0.07816718037769724,0.2,2
3159,66722.49375665057,5506.901030819571,0.08048984901316228,0.13,2
3160,189856.32115257837,7800.887757862467,0.14244940039888573,0.13,0
3161,153542.6410387383,1177.6709275113412,0.02308470729205799,0.2,2
3162,153281.5069241663,7065.618120624019,0.09610355099422213,0.13,2
3163,197302.429291497,6048.557489584442,0.12228026241941013,0.2,0
3164,26685.778954647085,7887.1619024612955,0.0990634684149548,0.2,3
3165,65961.33766563819,6713.596965229617,0.1090835237122045,0.08,1
3166,23114.20952538698,5529.411028808116,0.08588589343099094,0.2,1
3167,148010.95087779674,1384.4290950505144,0.04627337607749481,0.2,3
3168,133320.7638869651,1999.7938885331014,0.11902866836800294,0.13,1
3169,146831.98237091533,827.1987598263081,0.10833880500131376,0.13,3
3170,8350.553945509739,1913.4377763881146,0.02665695041111015,0.0,1
3171,107140.75463468452,8473.93562849462,0.030044738135830404,0.05,1
3172,29144.272411924267,618.4476960274459,0.03469538746152958,0.0,1
3173,63364.16861070144,2044.7505090234733,0.03673965209554558,0.0,2
3174,196928.65899775783,5473.743096499671,0.06581378519421029,0.08,0
3175,15953.766995613089,4968.058850922114,0.043972300028390435,0.13,2
3176,146642.19080121772,1553.5497185902216,0.13255330551505132,0.13,2
3177,89932.2501821151,7783.507340047393,0.05643172197236878,0.13,2
3178,129873.85382522224,1178.186650392221,0.07450971836086709,0.2,1
3179,167757.67422916967,881.375685276211,0.1010337461285906,0.08,3
3180,143157.9385909041,2722.9775412518093,0.041150119549699334,0.08,3
3181,159146.95511737172,3405.8752922968997,0.1435798363746075,0.13,3
3182,126454.64080845268,7037.309219875164,0.06758567358259436,0.2,1
3183,68222.66877292449,9482.288215642724,0.10748532083784253,0.2,0
3184,114503.41162379735,6870.010988383875,0.010907899162618879,0.05,3
3185,92496.81597988211,9008.981957280208,0.05564965917334669,0.08,2
3186,197113.35444122675,884.6522798445601,0.03341883599132103,0.13,3
3187,8375.960875204113,885.5861243241909,0.06597546937466384,0.08,2
3188,74595.65838238558,5563.391487649654,0.04083440930884613,0.08,0
3189,144766.59605994233,1791.9235097404087,0.04267209017254264,0.0,1
3190,47333.034551137134,3726.258110218385,0.11690023809126088,0.13,1
3191,166336.0316764199,8556.04439698839,0.1213643950674019,0.08,0
3192,13711.449238957897,5759.989056584583,0.07526156423910976,0.13,1
3193,189178.45579433301,3298.1660687054145,0.09176900701729482,0.13,0
3194,58186.59555625762,8386.5133160761,0.10543135445108048,0.2,0
3195,24509.11126525895,636.2297383045642,0.10055402958138435,0.13,1
3196,32081.617694595247,9950.42411590971,0.1341805607949533,0.2,0
3197,35618.10476414464,466.9110478374626,0.08624631477446972,0.0,0
3198,78871.09202375817,8664.898173263022,0.11320797435574158,0.2,1
3199,83051.66153546481,3993.4943868323794,0.017621816936643196,0.2,2
3200,93291.93148180957,1864.8611470364976,0.09352519090473632,0.05,1
3201,145877.803973382,4624.625778339707,0.12422451924691694,0.08,3
3202,191840.89780984758,7594.599161911863,0.02926217046000011,0.0,2
3203,130320.29776627329,9587.307072685313,0.12155399639766316,0.2,1
3204,199935.25728435008,2224.227434237568,0.09359758659609037,0.0,2
3205,110509.24081834758,753.8917532275888,0.12353287282224905,0.05,1
3206,180937.4223665424,8092.21975404101,0.11195720465968449,0.2,1
3207,156167.8738638561,4051.1981381369537,0.05200610158708007,0.2,3
3208,161847.739111126,7526.057939655662,0.0518957944727153,0.2,0
3209,145464.6173952209,2015.548642342678,0.08101533354659501,0.08,1
3210,66929.57637563412,2860.744145553798,0.014971737925314954,0.2,3
3211,166902.31010472676,7242.814790236323,0.042429863794513696,0.0,2
3212,128085.61870653387,3478.4606099297284,0.0836660531454166,0.08,1
3213,107632.61937183875,7544.9180824930845,0.12185426236766932,0.13,1
3214,151398.17863927266,7831.33572952522,0.07107231520913303,0.0,3
3215,18230.50490485715,4733.017096019804,0.05089095627947523,0.2,1
3216,167871.57078257774,4669.707184611506,0.06168628176458946,0.2,2
3217,110166.69850117124,5014.18316133758,0.12958910400555673,0.2,0
3218,118252.87358749322,9567.683652980873,0.13446560707752384,0.0,2
3219,60567.43644226465,2878.5095386739954,0.09611884640367684,0.05,3
3220,154788.54624157128,2645.3032074823227,0.09885987844512079,0.13,1
3221,160116.2560491693,293.3512915375638,0.030532910190614007,0.13,0
3222,155149.69746639772,5922.837705893738,0.1371221422719672,0.05,1
3223,197400.32707030547,2909.7308854343482,0.10249686585363275,0.2,3
3224,15324.798617410646,5845.179535418279,0.013331865706161919,0.05,2
3225,128318.65656085928,1106.7110930335225,0.10970063218034719,0.13,2
3226,158556.72672653134,1592.8891103716803,0.016597328634978245,0.0,2
3227,108814.42022092937,6811.276114040721,0.07281314481845844,0.05,2
3228,31961.783087621832,8165.528750284444,0.01799196000028396,0.08,1
3229,16662.496258209358,3951.5128416432563,0.10980198937655718,0.08,1
3230,154538.36388072337,3668.0977400958905,0.03101850529499537,0.08,0
3231,13542.224219767153,2924.5271533704763,0.010560283392347467,0.05,0
3232,148541.2248569302,6834.564079868132,0.033864162821908066,0.13,2
3233,185407.76653625604,1204.2709098704609,0.11538096510956668,0.13,2
3234,120158.6369386749,6671.909141413497,0.13479627143611028,0.08,3
3235,9479.042577910614,944.911536215782,0.10575600779854566,0.13,1
3236,35858.18470245059,3008.2732377722614,0.14558409036946426,0.13,0
3237,44847.13933886318,7967.6335911882925,0.14431229002295368,0.08,2
3238,125868.70619037535,7216.715699598497,0.06651304457767693,0.0,2
3239,198190.63802197392,4457.135226741265,0.029880117355585024,0.05,1
3240,30381.830517194543,5636.795084769396,0.018070720693980892,0.05,1
3241,166623.32734435546,5963.384659773572,0.148145062711207,0.0,3
3242,23472.880575106083,1646.7020873822744,0.0329785913308909,0.0,3
3243,103351.79635902496,5608.053828917745,0.059810180386093065,0.2,1
3244,157389.70883855844,6776.972491727141,0.0692605364861656,0.0,2
3245,55364.696461736865,584.5745154259987,0.09334981749062696,0.2,1
3246,61234.17102652077,5887.788579012802,0.04302075765021032,0.0,0
3247,130765.61723442854,2275.658049376948,0.12269455383534716,0.08,3
3248,6034.767748922719,8617.14509512735,0.01780834388101016,0.0,2
3249,64701.51783595368,3962.0439052285315,0.11857262537267901,0.05,2
3250,123387.41848626114,7034.795567477142,0.03632552968492136,0.0,1
3251,161387.85300531102,3243.0071475022614,0.08149668261627692,0.0,0
3252,180180.6758656585,6188.145755331108,0.01356846382596779,0.05,3
3253,177285.28270952246,9158.906275006366,0.06185261765032398,0.05,0
3254,199292.74476240046,2269.448235384018,0.08192610365867266,0.08,0
3255,103567.69878909648,9164.450559735224,0.03091019365578155,0.0,1
3256,112362.07375760101,1010.8044216123166,0.08091237305276053,0.0,0
3257,20166.113264881154,8156.871426870963,0.12151078394714442,0.05,0
3258,6124.084969659454,570.4028487323513,0.01139977039115966,0.05,3
3259,58624.769815714666,4314.414672357469,0.11109438590403925,0.13,2
3260,43162.87063229718,4260.663489986078,0.10603947400876919,0.2,2
3261,157628.19689269396,4713.528645787629,0.08364777505792494,0.08,0
3262,120010.99597142664,2431.3006530463463,0.09941276488157717,0.05,0
